date,peak_pos,last_pos,weeks,rank,change,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
11/28/2009,88,0,1,88,,0.643,0.308,121.97,0.0316,0.535,0,4,0.663,5,228907,-4.383,0.368,1
11/28/2009,100,0,1,100,,0.647,0.113,109.994,0.0317,0.281,0.00401,4,0.645,2,261533,-6.621,0.583,1
11/21/2009,14,41,23,44,-3,0.559,0.0761,86.018,0.0376,0.165,0,4,0.852,11,231573,-7.441,0.673,0
11/21/2009,22,58,20,60,-2,0.742,0.626,159.779,0.0355,0.0518,0,4,0.268,5,321093,-4.939,0.416,1
11/21/2009,66,66,12,82,-16,0.805,0.231,139.894,0.0608,0.00175,0,4,0.607,11,202667,-5.579,0.232,0
11/21/2009,59,59,11,84,-25,0.818,0.125,136.876,0.119,0.21,0,4,0.656,0,264480,-4.408,0.613,1
11/21/2009,83,90,11,89,1,0.914,0.601,156.014,0.111,0.0597,0,4,0.635,0,175493,-5.631,0.922,1
11/21/2009,65,76,11,98,-22,0.812,0.14,140.486,0.0399,0.142,0,4,0.592,1,229760,-4.334,0.577,0
11/21/2009,61,70,9,86,-16,0.827,0.326,83.994,0.0393,0.00104,0,4,0.634,2,184573,-3.687,0.739,1
11/21/2009,34,34,3,100,-66,0.159,0.118,120.02,0.0361,0.875,0,4,0.585,9,267507,-10.575,0.287,1
11/21/2009,19,19,2,69,-50,0.432,0.0984,199.965,0.0325,0.0715,2.65E-06,4,0.415,5,311040,-6.7,0.312,1
11/21/2009,23,23,2,94,-71,0.815,0.245,81.921,0.0349,0.223,0,4,0.515,4,237600,-4.259,0.498,1
11/14/2009,24,94,20,100,-6,0.456,0.0914,99.048,0.348,0.153,0,4,0.931,4,189053,-6.206,0.522,1
11/14/2009,19,59,16,85,-26,0.709,0.142,78.089,0.211,0.334,0,1,0.398,4,243227,-4.602,0.714,0
11/14/2009,78,84,10,91,-7,0.678,0.144,119.986,0.0625,0.202,1.49E-06,4,0.675,5,231160,-7.151,0.474,0
11/14/2009,55,79,7,88,-9,0.803,0.179,128.016,0.15,0.00658,1.69E-06,4,0.614,0,210560,-6.546,0.602,0
11/14/2009,40,63,3,94,-31,0.817,0.158,88.064,0.0859,0.0494,0,4,0.679,5,212520,-4.127,0.361,1
11/14/2009,26,0,1,26,,0.534,0.354,85.953,0.0242,0.359,0,4,0.607,2,261453,-5.923,0.297,1
11/14/2009,30,0,1,30,,0.448,0.212,143.952,0.0258,0.118,2.56E-06,4,0.517,7,238107,-6.16,0.231,1
11/14/2009,83,0,1,99,,0.797,0.0841,154.086,0.135,0.00274,0,4,0.721,5,187533,-4.549,0.674,0
11/7/2009,2,45,35,43,2,0.731,0.131,127.076,0.159,0.0133,1.94E-05,4,0.82,9,237120,-6.02,0.793,1
11/7/2009,1,46,33,45,1,0.851,0.136,130.09,0.0827,0.15,0.000873,4,0.869,9,251440,-6.201,0.395,1
11/7/2009,3,39,31,47,-8,0.883,0.177,155.171,0.186,0.0124,0,4,0.593,8,326187,-4.781,0.671,1
11/7/2009,18,44,20,49,-5,0.596,0.218,137.077,0.0289,0.654,0,4,0.616,4,204200,-5.035,0.58,1
11/7/2009,32,47,20,51,-4,0.492,0.176,160.139,0.0317,0.568,8.18E-06,4,0.23,8,256613,-5.767,0.262,1
11/7/2009,51,69,8,85,-16,0.747,0.107,154.991,0.112,0.00701,0,4,0.807,10,246907,-5.495,0.784,1
11/7/2009,60,91,6,97,-6,0.453,0.213,80.003,0.0337,0.127,2.77E-06,4,0.581,6,207133,-6.087,0.277,1
11/7/2009,96,100,3,96,4,0.927,0.21,97.955,0.0631,0.00413,2.86E-05,4,0.633,9,181227,-4.219,0.674,1
11/7/2009,34,0,1,34,,0.449,0.0792,124.035,0.0337,0.07,6.91E-05,4,0.63,11,118133,-7.127,0.638,1
11/7/2009,50,0,1,50,,0.7,0.357,147.872,0.0312,0.00532,0,4,0.26,2,282813,-3.58,0.202,1
11/7/2009,80,0,1,80,,0.865,0.287,189.949,0.275,0.0113,0,4,0.775,2,228893,-1.677,0.424,1
11/7/2009,93,0,1,93,,0.925,0.123,118.994,0.093,0.1,8.09E-05,4,0.923,9,264333,-4.966,0.708,1
10/31/2009,2,37,24,41,-4,0.861,0.277,161.776,0.376,0.219,0,4,0.427,1,257760,-4.874,0.581,1
10/31/2009,15,46,24,49,-3,0.784,0.0986,95.937,0.0308,0.00987,0,4,0.484,8,249920,-3.976,0.141,1
10/31/2009,44,63,20,68,-5,0.601,0.133,131.883,0.0289,0.141,3.31E-06,4,0.592,6,218853,-5.938,0.571,1
10/31/2009,30,30,2,71,-41,0.882,0.32,131.008,0.0487,0.0385,0,4,0.586,11,111333,-3.794,0.706,0
10/31/2009,40,40,2,84,-44,0.91,0.137,193.886,0.113,0.0679,3.38E-06,4,0.242,9,125013,-5.19,0.253,1
10/31/2009,54,54,2,93,-39,0.87,0.251,164.947,0.0348,0.0296,0,4,0.547,1,257600,-2.82,0.271,1
10/31/2009,56,0,1,56,,0.637,0.483,160.745,0.0347,0.175,0,3,0.311,7,244333,-6.303,0.102,1
10/31/2009,65,0,1,65,,0.764,0.152,160.08,0.0578,0.139,0,4,0.472,11,262667,-7.249,0.489,1
10/31/2009,76,0,1,76,,0.861,0.0803,130.971,0.0809,0.105,0.00169,4,0.883,3,214884,-4.411,0.942,0
10/31/2009,83,0,1,83,,0.811,0.215,164.006,0.029,0.029,0,4,0.401,10,215200,-5.652,0.353,1
10/31/2009,99,0,1,99,,0.887,0.119,142.968,0.047,0.00597,2.87E-05,4,0.433,4,180840,-5.111,0.426,1
10/24/2009,17,48,26,50,-2,0.841,0.262,138.037,0.0375,0.00971,0,4,0.591,6,231560,-4.498,0.751,1
10/24/2009,10,35,22,44,-9,0.634,0.0719,144.953,0.0339,0.0178,0,4,0.613,2,241348,-3.472,0.37,1
10/24/2009,27,57,20,60,-3,0.664,0.288,180.079,0.463,0.00218,0,4,0.848,0,242000,-8.441,0.854,1
10/24/2009,51,87,20,96,-9,0.387,0.208,127.949,0.464,0.00527,0.000469,4,0.942,6,228200,-8.774,0.641,0
10/24/2009,63,71,16,85,-14,0.524,0.124,73.393,0.0301,0.194,0,4,0.333,10,170387,-6.788,0.438,1
10/24/2009,84,84,11,92,-8,0.596,0.144,85.944,0.0282,0.0224,0,4,0.532,2,222772,-6.512,0.418,1
10/24/2009,56,66,7,93,-27,0.934,0.326,152.246,0.0368,0.000103,0.00244,3,0.516,11,177560,-5.059,0.9,0
10/24/2009,92,92,4,99,-7,0.844,0.723,113.989,0.0461,3.28E-06,0.0514,4,0.44,10,237907,-3.315,0.304,1
10/24/2009,28,28,3,76,-48,0.804,0.38,116.973,0.0421,0.236,0,3,0.556,8,283667,-3.919,0.413,1
10/17/2009,9,40,23,47,-7,0.878,0.098,130.989,0.0346,0.0012,0,4,0.524,5,199187,-3.108,0.59,0
10/17/2009,33,44,23,50,-6,0.402,0.0886,115.561,0.0668,0.252,2.07E-06,4,0.563,9,310520,-10.496,0.2,1
10/17/2009,23,56,20,61,-5,0.924,0.075,87.606,0.0604,0.0159,0,4,0.555,7,280000,-4.93,0.865,1
10/17/2009,6,58,20,63,-5,0.808,0.0983,117.971,0.0362,0.000235,0,4,0.493,5,268613,-3.365,0.38,0
10/17/2009,53,87,19,97,-10,0.887,0.273,112.016,0.0322,0.0387,1.79E-05,4,0.713,8,170813,-4.564,0.88,1
10/17/2009,53,74,17,93,-19,0.454,0.123,78.209,0.0246,0.62,0.00148,4,0.429,1,221773,-6.495,0.288,1
10/17/2009,70,88,15,99,-11,0.629,0.0626,141.342,0.0442,0.258,0,4,0.391,3,253320,-4.687,0.546,0
10/17/2009,76,78,14,95,-17,0.796,0.307,164.161,0.0326,0.0365,0.000156,4,0.41,0,239200,-4.222,0.342,1
10/17/2009,51,0,1,51,,0.685,0.0823,175.837,0.0302,0.292,3.37E-05,4,0.408,6,221693,-6.549,0.221,1
10/17/2009,78,0,1,78,,0.945,0.2,164.997,0.0805,0.00019,8.63E-05,4,0.417,8,230440,-3.703,0.607,1
10/17/2009,88,0,1,88,,0.382,0.119,86.463,0.167,0.454,1.66E-05,4,0.399,6,179507,-8.11,0.194,1
10/10/2009,6,49,76,48,1,0.457,0.105,150.953,0.0468,0.595,0,4,0.686,11,242187,-8.322,0.718,1
10/10/2009,5,42,21,38,4,0.805,0.345,122.98,0.033,0.0166,0,4,0.835,1,243133,-2.545,0.891,1
10/10/2009,30,71,20,76,-5,0.806,0.185,89.87,0.0345,0.0527,0,4,0.601,7,231920,-4.579,0.711,1
10/10/2009,37,82,18,99,-17,0.885,0.571,102.089,0.037,0.0202,0,4,0.539,2,242027,-4.84,0.699,1
10/10/2009,39,77,17,86,-9,0.389,0.163,79.454,0.241,0.155,0,4,0.623,1,236360,-7.816,0.489,1
10/10/2009,63,73,10,90,-17,0.673,0.251,103.991,0.257,0.211,0,4,0.862,11,193893,-6.157,0.35,1
10/10/2009,92,95,2,92,3,0.893,0.382,164.29,0.0439,0.000667,2.52E-05,4,0.435,7,208600,-5.238,0.433,1
10/10/2009,71,0,1,71,,0.501,0.154,174.728,0.0407,0.0899,0,4,0.261,7,236507,-7.805,0.363,1
10/3/2009,1,49,40,43,6,0.739,0.0805,118.995,0.0771,0.108,0,4,0.847,8,237200,-7.111,0.791,0
10/3/2009,10,64,20,79,-15,0.73,0.397,76.067,0.245,0.00316,0,4,0.632,6,315320,-5.895,0.762,0
10/3/2009,63,97,19,97,0,0.895,0.127,108.087,0.0299,0.0101,1.02E-06,4,0.476,4,248000,-4.857,0.632,1
10/3/2009,63,87,16,98,-11,0.711,0.13,128.018,0.162,0.0413,0,4,0.637,11,269760,-5.926,0.475,1
10/3/2009,43,68,15,93,-25,0.717,0.108,99.044,0.079,0.26,1.79E-05,4,0.93,10,216413,-5.135,0.425,0
10/3/2009,91,0,7,100,,0.601,0.121,104.984,0.0337,0.508,9.33E-06,4,0.641,0,217560,-8.51,0.553,1
10/3/2009,70,88,6,83,5,0.256,0.3,83.093,0.0275,0.787,0,4,0.535,4,219707,-11.555,0.36,1
9/26/2009,4,42,28,45,-3,0.625,0.0989,160.542,0.0343,0.0882,0,4,0.326,4,236067,-6.417,0.368,1
9/26/2009,5,32,22,42,-10,0.641,0.31,105.059,0.0634,0.00631,3.15E-06,4,0.892,6,216347,-5.658,0.835,0
9/26/2009,27,55,20,63,-8,0.682,0.134,141.96,0.0253,0.263,0.000455,4,0.654,5,231507,-5.017,0.391,1
9/26/2009,45,81,16,98,-17,0.708,0.163,123.292,0.118,0.184,0,4,0.799,7,245827,-8.847,0.648,1
9/26/2009,64,67,12,82,-15,0.912,0.375,116.926,0.0504,0.000643,0.00037,4,0.573,7,210493,-5.739,0.563,1
9/26/2009,66,79,7,89,-10,0.175,0.109,136.365,0.156,0.683,0,1,0.622,6,146067,-9.866,0.376,1
9/26/2009,59,80,7,100,-20,0.883,0.195,112.974,0.03,0.0693,0,4,0.694,9,188280,-4.999,0.699,1
9/26/2009,20,63,5,83,-20,0.319,0.102,137.958,0.0303,0.00241,0.906,4,0.623,9,208849,-14.138,0.249,1
9/26/2009,75,75,3,95,-20,0.628,0.0868,122.016,0.0508,0.0432,0,4,0.84,8,199133,-6.133,0.496,1
9/26/2009,89,89,3,99,-10,0.716,0.119,121.981,0.0418,0.00125,0.00128,4,0.523,7,242120,-4.608,0.261,1
9/26/2009,46,0,1,46,,0.528,0.115,81.978,0.0573,0.41,0,4,0.621,6,216667,-7.887,0.552,1
9/19/2009,7,42,41,48,-6,0.796,0.106,100.011,0.0333,0.00107,0,4,0.46,0,222067,-4.501,0.182,0
9/19/2009,59,86,16,96,-10,0.785,0.19,84.038,0.0578,0.245,0,4,0.602,7,214480,-6.129,0.565,1
9/19/2009,53,72,15,93,-21,0.859,0.0928,97.998,0.0389,0.0183,0,4,0.583,7,223573,-4.009,0.772,1
9/19/2009,56,79,5,71,8,0.627,0.131,130.011,0.0486,0.076,0.000616,4,0.813,11,195853,-5.018,0.801,0
9/19/2009,95,0,1,95,,0.727,0.0831,155.093,0.155,0.0827,0,4,0.702,5,249840,-3.443,0.549,1
9/19/2009,100,0,1,100,,0.747,0.0845,119.899,0.111,0.054,0,4,0.714,11,204267,-4.134,0.765,0
9/12/2009,55,73,21,68,5,0.832,0.158,142.913,0.0346,0.00377,0,4,0.421,1,214333,-3.163,0.311,1
9/12/2009,16,83,20,92,-9,0.822,0.144,141.054,0.041,0.42,0.000435,4,0.64,9,199773,-4.954,0.395,1
9/12/2009,50,54,9,70,-16,0.843,0.0552,136.974,0.246,0.0299,0,4,0.875,6,211480,-3.292,0.586,0
9/12/2009,54,63,7,54,9,0.419,0.103,159.299,0.392,0.501,0,4,0.704,8,351720,-7.984,0.222,1
9/12/2009,61,84,4,91,-7,0.919,0.334,104.063,0.0413,0.00577,0,4,0.614,11,169250,-3.011,0.514,0
9/12/2009,88,88,3,97,-9,0.722,0.337,127.959,0.167,0.293,0,4,0.642,4,229213,-4.845,0.513,0
9/12/2009,73,0,1,73,,0.93,0.0896,194.859,0.0747,0.00105,0,4,0.325,9,226920,-3.149,0.399,1
9/12/2009,99,0,1,99,,0.912,0.331,98.936,0.245,0.0175,0,4,0.759,2,204533,-2.941,0.354,1
9/12/2009,100,0,1,100,,0.939,0.491,159.932,0.0593,0.0425,0,4,0.434,4,209493,-2.983,0.569,0
9/5/2009,7,31,37,48,-17,0.713,0.189,130.012,0.254,0.0163,0,4,0.791,5,192573,-3.742,0.514,0
9/5/2009,5,37,31,44,-7,0.72,0.0563,79.983,0.0628,0.272,0,4,0.508,11,261640,-5.908,0.472,0
9/5/2009,4,28,20,39,-11,0.545,0.162,60.048,0.0443,0.261,0,4,0.675,7,226507,-5.614,0.445,0
9/5/2009,46,77,20,81,-4,0.862,0.0728,127.946,0.0567,0.0231,0,4,0.65,9,226800,-5.148,0.541,1
9/5/2009,40,40,12,66,-26,0.768,0.624,110.015,0.0365,0.00444,1.87E-05,4,0.665,0,184547,-2.688,0.888,1
9/5/2009,15,87,9,89,-2,0.922,0.214,142.038,0.0365,0.00423,0,4,0.587,5,226253,-5.22,0.667,1
9/5/2009,73,84,9,93,-9,0.79,0.314,129.334,0.0663,0.105,0,4,0.609,10,252093,-3.787,0.664,0
9/5/2009,85,95,9,94,1,0.939,0.337,185.971,0.0423,4.93E-05,0.0065,4,0.328,2,233987,-1.654,0.329,0
9/5/2009,76,0,9,100,,0.862,0.169,129.965,0.0253,0.0157,0.000427,4,0.674,11,191000,-4.614,0.5,1
9/5/2009,54,69,6,85,-16,0.813,0.26,130.028,0.065,0.00439,3.50E-06,4,0.731,6,208920,-7.366,0.497,0
9/5/2009,95,0,1,95,,0.805,0.231,139.894,0.0608,0.00175,0,4,0.607,11,202667,-5.579,0.232,0
8/29/2009,4,46,49,49,-3,0.721,0.0925,119.007,0.0302,0.151,0,4,0.615,2,235267,-3.913,0.324,1
8/29/2009,7,41,39,46,-5,0.803,0.136,151.994,0.0413,0.0187,0,4,0.338,8,241853,-5.412,0.4,0
8/29/2009,19,32,22,45,-13,0.911,0.092,89.956,0.0355,8.67E-05,0,4,0.485,3,249067,-5.749,0.568,1
8/29/2009,35,73,20,81,-8,0.915,0.386,108.046,0.0364,0.141,0,3,0.624,5,184160,-2.627,0.815,0
8/29/2009,20,82,18,94,-12,0.938,0.318,144.077,0.13,0.00098,0,4,0.502,9,200347,-3.114,0.35,1
8/29/2009,67,85,18,99,-14,0.864,0.0984,105.121,0.0378,0.0133,1.31E-06,4,0.449,9,240467,-1.159,0.355,0
8/29/2009,62,65,5,62,3,0.419,0.103,159.299,0.392,0.501,0,4,0.704,8,351720,-7.984,0.222,1
8/29/2009,51,57,4,51,6,0.981,0.178,93.003,0.0899,0.0368,1.17E-06,4,0.743,5,235760,-4.347,0.95,0
8/29/2009,95,0,2,97,,0.802,0.167,101.31,0.0394,0.0976,0.000356,4,0.363,9,171333,-4.881,0.65,1
8/22/2009,39,41,26,48,-7,0.892,0.362,145.03,0.0874,0.0437,0.0468,4,0.755,9,310067,-3.427,0.956,1
8/22/2009,27,40,21,49,-9,0.786,0.124,113.963,0.034,0.163,5.99E-05,4,0.656,3,256013,-4.451,0.378,1
8/22/2009,15,59,16,79,-20,0.82,0.218,119.982,0.0479,0.00511,1.07E-05,4,0.778,11,208133,-3.138,0.653,1
8/22/2009,24,86,7,97,-11,0.936,0.0862,171.954,0.353,0.0504,0,4,0.371,3,255280,-2.308,0.533,0
8/22/2009,12,43,6,44,-1,0.833,0.119,117.012,0.0269,0.0524,0.0085,4,0.708,4,216242,-4.398,0.853,1
8/22/2009,10,71,5,96,-25,0.883,0.418,125.952,0.0317,0.00178,0,4,0.601,4,180800,-3.914,0.612,1
8/22/2009,29,29,2,94,-65,0.923,0.0375,87.024,0.0527,0.0531,3.00E-06,4,0.548,8,245156,-2.654,0.425,0
8/22/2009,71,0,1,71,,0.703,0.293,128.835,0.0366,0.056,1.03E-06,4,0.728,11,234987,-5.319,0.855,0
8/22/2009,92,0,1,92,,0.555,0.0839,213.885,0.343,0.00774,0,4,0.547,1,287360,-7.815,0.701,1
8/15/2009,28,54,20,61,-7,0.643,0.209,144.717,0.0299,0.512,2.42E-05,4,0.493,0,321640,-5.19,0.3,1
8/15/2009,54,72,17,83,-11,0.62,0.0946,82.376,0.286,0.0877,3.76E-05,4,0.603,1,208293,-6.454,0.411,0
8/15/2009,44,44,10,44,0,0.708,0.163,123.292,0.118,0.184,0,4,0.799,7,245827,-8.847,0.648,1
8/15/2009,93,0,1,93,,0.759,0.12,116.201,0.0288,0.13,0,4,0.685,7,187107,-3.114,0.757,1
8/15/2009,97,0,1,97,,0.637,0.13,148.134,0.0328,0.0409,0,4,0.419,6,260387,-5.552,0.212,1
8/8/2009,1,42,26,43,-1,0.672,0.232,124.986,0.0551,0.009,0,4,0.72,7,204640,-6.852,0.705,1
8/8/2009,26,39,20,45,-6,0.576,0.212,83.971,0.0284,0.443,1.70E-05,4,0.686,1,208213,-6.632,0.72,1
8/8/2009,16,77,20,71,6,0.786,0.201,120.992,0.0338,0.0103,2.19E-06,4,0.653,2,226733,-5.418,0.477,1
8/8/2009,28,84,15,88,-4,0.958,0.0643,129.984,0.0412,0.0016,4.96E-05,4,0.56,11,190987,-3.245,0.961,1
8/8/2009,76,82,9,84,-2,0.766,0.169,174.025,0.0487,0.319,0,4,0.444,11,180147,-3.964,0.42,1
8/8/2009,87,100,9,91,9,0.727,0.376,119.964,0.0474,0.0117,0,4,0.813,9,254640,-6.013,0.361,0
8/8/2009,17,98,6,94,4,0.685,0.0771,132.09,0.0768,0.266,0,4,0.724,5,392827,-4.413,0.524,0
8/8/2009,89,0,1,89,,0.283,0.289,92.66,0.0387,0.481,0,4,0.425,4,190000,-12.007,0.467,1
8/8/2009,93,0,1,93,,0.873,0.512,93.797,0.178,0.0055,1.46E-06,4,0.652,11,291800,-4.388,0.503,0
8/1/2009,4,46,36,50,-4,0.725,0.0726,99.988,0.0402,0.0156,0,4,0.714,4,213107,-6.411,0.59,1
8/1/2009,3,42,27,43,-1,0.446,0.117,138.035,0.0635,0.503,6.32E-06,4,0.878,11,221267,-6.362,0.805,0
8/1/2009,2,34,27,45,-11,0.614,0.139,176.052,0.103,0.0782,0,4,0.673,7,289747,-5.426,0.362,1
8/1/2009,19,64,20,69,-5,0.673,0.41,150.093,0.0311,0.00111,0,4,0.468,11,206333,-3.045,0.409,1
8/1/2009,33,90,20,93,-3,0.742,0.0774,89.974,0.0505,0.0071,2.70E-05,4,0.635,8,181253,-3.77,0.725,1
8/1/2009,5,80,18,90,-10,0.868,0.294,130.003,0.0348,0.0371,0,4,0.738,1,252933,-4.15,0.199,1
8/1/2009,42,86,18,94,-8,0.767,0.19,141.906,0.0608,0.0219,0,4,0.648,8,207400,-5.052,0.796,1
8/1/2009,15,43,13,58,-15,0.82,0.218,119.982,0.0479,0.00511,1.07E-05,4,0.778,11,208133,-3.138,0.653,1
8/1/2009,71,89,11,97,-8,0.921,0.0998,144.013,0.0436,0.0144,0,4,0.734,11,249920,-5.663,0.678,0
8/1/2009,80,0,1,80,,0.178,0.103,74.995,0.0314,0.938,1.03E-05,4,0.511,0,261653,-11.919,0.209,1
8/1/2009,92,0,1,92,,0.429,0.132,143.795,0.0381,0.0448,0,4,0.632,4,273653,-6.784,0.521,0
8/1/2009,95,0,1,95,,0.872,0.0919,166.119,0.0406,0.0162,0,4,0.42,1,239973,-3.712,0.312,0
7/25/2009,1,42,49,48,-6,0.732,0.19,119.002,0.0334,0.0335,4.95E-05,4,0.818,1,241933,-4.474,0.679,0
7/25/2009,39,55,20,58,-3,0.888,0.202,148.828,0.12,0.0762,0,4,0.374,8,319940,-3.197,0.365,1
7/25/2009,67,0,1,67,,0.964,0.0387,170.944,0.095,0.00109,0.000389,4,0.522,11,218627,-2.645,0.51,0
7/25/2009,74,0,1,74,,0.769,0.348,84.005,0.0293,0.121,0,4,0.686,5,166893,-3.839,0.825,1
7/25/2009,87,0,1,87,,0.969,0.621,105.989,0.0514,0.0553,3.62E-05,4,0.725,0,187400,-3.615,0.894,1
7/25/2009,93,0,1,93,,0.914,0.265,144.887,0.0826,0.00667,0,4,0.371,0,274107,-3.413,0.646,1
7/18/2009,44,99,20,96,3,0.95,0.294,134.482,0.0438,0.0347,0,4,0.597,4,212453,-2.154,0.704,1
7/18/2009,63,86,18,95,-9,0.927,0.0745,134.057,0.0467,4.73E-05,0.0133,4,0.505,2,296040,-6.16,0.471,1
7/18/2009,53,88,17,99,-11,0.86,0.286,111.148,0.0495,0.00423,0,4,0.643,11,211107,-4.447,0.674,1
7/18/2009,61,74,13,93,-19,0.253,0.105,92.089,0.0277,0.912,1.27E-05,4,0.721,5,182973,-12.582,0.43,1
7/18/2009,69,69,10,85,-16,0.743,0.0945,149.921,0.0358,0.197,0.0161,4,0.409,9,218267,-3.762,0.359,1
7/18/2009,60,83,10,94,-11,0.744,0.0609,145.112,0.134,0.0119,0,4,0.709,11,281480,-5.905,0.508,0
7/18/2009,37,70,7,88,-18,0.848,0.13,120.993,0.041,0.00121,0,4,0.635,10,218560,-4.482,0.757,1
7/18/2009,82,0,1,82,,0.97,0.273,157.988,0.0757,0.000718,2.57E-06,4,0.497,9,180750,-3.184,0.712,1
7/11/2009,3,47,27,50,-3,0.724,0.116,149.936,0.111,0.0175,0,4,0.761,7,193387,-3.818,0.815,1
7/11/2009,1,48,24,44,4,0.878,0.101,144.973,0.0534,0.00347,0,4,0.529,9,211653,-3.957,0.397,1
7/11/2009,19,56,20,64,-8,0.587,0.0523,129.954,0.0339,0.0192,0,4,0.717,4,216520,-7.296,0.544,0
7/11/2009,56,64,20,78,-14,0.872,0.0996,149.959,0.264,0.0421,0,4,0.622,0,156267,-2.272,0.643,1
7/11/2009,57,78,9,97,-19,0.744,0.21,107.99,0.0434,0.0809,0,4,0.809,0,237893,-5.892,0.572,0
7/11/2009,37,87,8,92,-5,0.943,0.248,103.013,0.0346,0.157,0,4,0.587,0,266627,-3.277,0.747,1
7/11/2009,81,0,2,81,,0.9,0.272,139.969,0.0453,0.00345,7.86E-06,4,0.61,11,210480,-2.304,0.621,0
7/4/2009,2,40,29,50,-10,0.746,0.601,135.021,0.259,0.0402,0,4,0.713,0,299747,-4.99,0.47,1
7/4/2009,26,67,20,93,-26,0.872,0.0898,105.994,0.0292,0.354,0,4,0.749,8,208333,-3.461,0.536,1
7/4/2009,64,81,11,97,-16,0.758,0.0506,149.836,0.0373,0.056,0,4,0.547,8,275973,-7.122,0.651,1
7/4/2009,9,56,10,85,-29,0.859,0.139,114.001,0.079,0.101,1.12E-06,4,0.922,2,269613,-1.152,0.616,1
7/4/2009,79,89,10,94,-5,0.78,0.0471,129.055,0.0619,0.0421,0,4,0.713,4,218160,-5.177,0.406,0
7/4/2009,62,62,7,72,-10,0.921,0.0998,144.013,0.0436,0.0144,0,4,0.734,11,249920,-5.663,0.678,0
7/4/2009,67,0,1,67,,0.902,0.328,126.022,0.0569,0.00635,0,4,0.554,4,187000,-4.018,0.657,1
7/4/2009,83,0,1,83,,0.926,0.119,149.963,0.0577,0.00571,0,4,0.48,0,234147,-3.464,0.522,1
6/27/2009,9,87,18,100,-13,0.546,0.122,147.558,0.0285,0.606,0,4,0.369,8,258547,-3.76,0.199,1
6/27/2009,11,86,16,91,-5,0.596,0.147,145.977,0.0356,0.407,0,4,0.425,2,242750,-5.909,0.214,1
6/27/2009,84,89,11,84,5,0.562,0.0885,133.987,0.0637,0.0656,0,4,0.689,7,291133,-7.048,0.21,0
6/27/2009,58,60,9,72,-12,0.921,0.245,116.004,0.0686,0.00681,0,4,0.596,6,183200,-3.945,0.651,1
6/27/2009,52,53,7,52,1,0.744,0.0609,145.112,0.134,0.0119,0,4,0.709,11,281480,-5.905,0.508,0
6/27/2009,70,70,2,82,-12,0.77,0.0838,183.945,0.0386,0.0111,0,4,0.404,1,181227,-3.16,0.819,1
6/27/2009,96,98,2,96,2,0.792,0.326,78.763,0.199,0.231,1.77E-06,4,0.246,0,272027,-5.542,0.301,1
6/20/2009,34,50,20,47,3,0.525,0.104,90.41,0.0281,0.64,6.64E-06,4,0.464,2,198360,-6.965,0.616,1
6/20/2009,47,96,19,97,-1,0.826,0.0926,77.504,0.116,0.141,0,4,0.665,11,252093,-3.126,0.541,1
6/20/2009,12,90,17,90,0,0.815,0.326,86.493,0.25,0.107,0,4,0.708,8,241933,-4.044,0.657,1
6/20/2009,18,88,13,96,-8,0.803,0.334,109.002,0.0975,0.205,0,4,0.738,8,181013,-5.866,0.752,0
6/20/2009,11,23,3,78,-55,0.789,0.0816,141.922,0.0351,0.00357,0,4,0.449,3,210093,-3.114,0.251,1
6/20/2009,16,33,3,84,-51,0.747,0.141,94.954,0.052,0.133,0,4,0.577,10,222333,-4.675,0.502,0
6/20/2009,19,44,3,100,-56,0.83,0.953,114.126,0.038,0.379,0,4,0.533,7,174373,-5.416,0.156,1
6/13/2009,1,26,43,22,4,0.732,0.19,119.002,0.0334,0.0335,4.95E-05,4,0.818,1,241933,-4.474,0.679,0
6/13/2009,2,48,30,51,-3,0.635,0.266,87.99,0.117,0.0457,0,4,0.787,6,211000,-6.277,0.598,1
6/13/2009,1,2,24,2,0,0.739,0.0805,118.995,0.0771,0.108,0,4,0.847,8,237200,-7.111,0.791,0
6/13/2009,29,49,20,49,0,0.872,0.0638,172.196,0.0897,0.221,0,4,0.554,6,220573,-2.849,0.657,1
6/13/2009,66,100,15,99,1,0.726,0.158,131.99,0.0337,0.0213,0,4,0.668,11,272613,-6.371,0.286,1
6/13/2009,63,0,13,97,,0.777,0.106,129.86,0.0448,0.209,0,4,0.567,4,216387,-3.447,0.403,1
6/13/2009,10,89,12,98,-9,0.665,0.299,107.029,0.137,0.0201,0,4,0.893,1,219568,-5.07,0.874,1
6/13/2009,69,81,11,89,-8,0.784,0.705,149.91,0.0315,0.372,4.55E-05,4,0.471,4,221800,-3.337,0.387,1
6/13/2009,5,22,7,10,12,0.641,0.31,105.059,0.0634,0.00631,3.15E-06,4,0.892,6,216347,-5.658,0.835,0
6/13/2009,81,99,5,86,13,0.563,0.0654,146.101,0.0644,0.235,0.0549,4,0.586,8,238333,-8.284,0.544,1
6/13/2009,24,24,2,72,-48,0.336,0.103,95.927,0.0303,0.804,0,4,0.577,5,176520,-7.263,0.154,1
6/13/2009,37,37,2,94,-57,0.372,0.293,124.469,0.043,0.86,0,4,0.425,11,118556,-8.324,0.391,0
6/13/2009,72,72,2,95,-23,0.863,0.0923,141.963,0.0358,0.014,0,4,0.516,6,227800,-2.957,0.268,1
